"date_time","blog","twitter","news","total","cat"
2017-07-21 00:00:00,1212.0000,2408.0000,127.0000,3747.0000,date
2017-07-22 00:00:00,994.0000,2337.0000,52.0000,3383.0000,date
2017-07-23 00:00:00,1139.0000,2617.0000,25.0000,3781.0000,date
2017-07-24 00:00:00,1389.0000,2426.0000,41.0000,3856.0000,date
2017-07-25 00:00:00,1224.0000,2355.0000,98.0000,3677.0000,date
2017-07-26 00:00:00,1205.0000,2092.0000,67.0000,3364.0000,date
2017-07-27 00:00:00,1282.0000,2379.0000,104.0000,3765.0000,date
2017-07-28 00:00:00,1277.0000,2281.0000,98.0000,3656.0000,date
2017-07-29 00:00:00,1041.0000,2514.0000,24.0000,3579.0000,date
2017-07-30 00:00:00,1148.0000,2628.0000,42.0000,3818.0000,date
2017-07-31 00:00:00,1530.0000,2837.0000,120.0000,4487.0000,date
2017-08-01 00:00:00,1319.0000,2370.0000,130.0000,3819.0000,date
2017-08-02 00:00:00,1310.0000,2320.0000,86.0000,3716.0000,date
2017-08-03 00:00:00,1219.0000,2300.0000,129.0000,3648.0000,date
2017-08-04 00:00:00,1205.0000,2187.0000,108.0000,3500.0000,date
2017-08-05 00:00:00,984.0000,2167.0000,31.0000,3182.0000,date
2017-08-06 00:00:00,1068.0000,2201.0000,19.0000,3288.0000,date
2017-08-07 00:00:00,1416.0000,2125.0000,104.0000,3645.0000,date
2017-08-08 00:00:00,1313.0000,2012.0000,93.0000,3418.0000,date
2017-08-09 00:00:00,1234.0000,1880.0000,84.0000,3198.0000,date
2017-08-10 00:00:00,1222.0000,2141.0000,71.0000,3434.0000,date
2017-08-11 00:00:00,1195.0000,2196.0000,152.0000,3543.0000,date
2017-08-12 00:00:00,951.0000,1943.0000,58.0000,2952.0000,date
2017-08-13 00:00:00,1128.0000,2118.0000,47.0000,3293.0000,date
2017-08-14 00:00:00,1367.0000,2119.0000,89.0000,3575.0000,date
2017-08-15 00:00:00,1216.0000,2220.0000,34.0000,3470.0000,date
2017-08-16 00:00:00,1503.0000,2292.0000,156.0000,3951.0000,date
2017-08-17 00:00:00,1362.0000,1887.0000,100.0000,3349.0000,date
2017-08-18 00:00:00,1286.0000,1952.0000,111.0000,3349.0000,date
2017-08-19 00:00:00,1074.0000,1908.0000,46.0000,3028.0000,date
2017-08-20 00:00:00,1236.0000,2126.0000,42.0000,3404.0000,date
2017-08-21 00:00:00,1409.0000,1988.0000,83.0000,3480.0000,date
2017-08-22 00:00:00,1248.0000,2115.0000,143.0000,3506.0000,date
2017-08-23 00:00:00,1307.0000,2057.0000,90.0000,3454.0000,date
2017-08-24 00:00:00,1317.0000,1975.0000,84.0000,3376.0000,date
2017-08-25 00:00:00,1169.0000,1743.0000,83.0000,2995.0000,date
2017-08-26 00:00:00,1006.0000,1992.0000,52.0000,3050.0000,date
2017-08-27 00:00:00,1147.0000,2157.0000,29.0000,3333.0000,date
2017-08-28 00:00:00,1499.0000,2001.0000,58.0000,3558.0000,date
2017-08-29 00:00:00,1221.0000,2079.0000,105.0000,3405.0000,date
2017-08-30 00:00:00,1139.0000,2404.0000,88.0000,3631.0000,date
2017-08-31 00:00:00,1189.0000,2035.0000,49.0000,3273.0000,date
2017-09-01 00:00:00,1118.0000,1857.0000,195.0000,3170.0000,date
2017-09-02 00:00:00,816.0000,2065.0000,55.0000,2936.0000,date
2017-09-03 00:00:00,1032.0000,2115.0000,49.0000,3196.0000,date
2017-09-04 00:00:00,1490.0000,1751.0000,76.0000,3317.0000,date
2017-09-05 00:00:00,1273.0000,1611.0000,84.0000,2968.0000,date
2017-09-06 00:00:00,1246.0000,1672.0000,111.0000,3029.0000,date
2017-09-07 00:00:00,1135.0000,1650.0000,32.0000,2817.0000,date
2017-09-08 00:00:00,1118.0000,1856.0000,78.0000,3052.0000,date
2017-09-09 00:00:00,1048.0000,2192.0000,36.0000,3276.0000,date
2017-09-10 00:00:00,1205.0000,2147.0000,44.0000,3396.0000,date
2017-09-11 00:00:00,1458.0000,1981.0000,77.0000,3516.0000,date
2017-09-12 00:00:00,1228.0000,1914.0000,66.0000,3208.0000,date
2017-09-13 00:00:00,1238.0000,1785.0000,56.0000,3079.0000,date
2017-09-14 00:00:00,1183.0000,1733.0000,69.0000,2985.0000,date
2017-09-15 00:00:00,1110.0000,1921.0000,84.0000,3115.0000,date
2017-09-16 00:00:00,928.0000,1910.0000,66.0000,2904.0000,date
2017-09-17 00:00:00,1225.0000,2267.0000,75.0000,3567.0000,date
2017-09-18 00:00:00,1483.0000,1994.0000,59.0000,3536.0000,date
2017-09-19 00:00:00,1326.0000,1791.0000,28.0000,3145.0000,date
2017-09-20 00:00:00,1221.0000,1818.0000,102.0000,3141.0000,date
2017-09-21 00:00:00,1171.0000,1663.0000,77.0000,2911.0000,date
2017-09-22 00:00:00,1150.0000,1842.0000,68.0000,3060.0000,date
2017-09-23 00:00:00,1025.0000,1906.0000,50.0000,2981.0000,date
2017-09-24 00:00:00,1080.0000,2053.0000,44.0000,3177.0000,date
2017-09-25 00:00:00,1379.0000,1884.0000,68.0000,3331.0000,date
2017-09-26 00:00:00,1241.0000,1904.0000,86.0000,3231.0000,date
2017-09-27 00:00:00,1121.0000,1791.0000,66.0000,2978.0000,date
2017-09-28 00:00:00,1050.0000,1824.0000,39.0000,2913.0000,date
2017-09-29 00:00:00,1041.0000,1747.0000,54.0000,2842.0000,date
2017-09-30 00:00:00,872.0000,2093.0000,44.0000,3009.0000,date
2017-10-01 00:00:00,1094.0000,2085.0000,68.0000,3247.0000,date
2017-10-02 00:00:00,1260.0000,2174.0000,70.0000,3504.0000,date
2017-10-03 00:00:00,980.0000,2077.0000,45.0000,3102.0000,date
2017-10-04 00:00:00,791.0000,2212.0000,63.0000,3066.0000,date
2017-10-05 00:00:00,853.0000,2175.0000,30.0000,3058.0000,date
2017-10-06 00:00:00,1034.0000,2209.0000,55.0000,3298.0000,date
2017-10-07 00:00:00,1105.0000,2127.0000,67.0000,3299.0000,date
2017-10-08 00:00:00,1227.0000,2152.0000,37.0000,3416.0000,date
2017-10-09 00:00:00,1451.0000,2207.0000,18.0000,3676.0000,date
2017-10-10 00:00:00,1429.0000,1631.0000,60.0000,3120.0000,date
2017-10-11 00:00:00,1234.0000,1650.0000,70.0000,2954.0000,date
2017-10-12 00:00:00,1154.0000,1630.0000,54.0000,2838.0000,date
2017-10-13 00:00:00,1121.0000,1749.0000,43.0000,2913.0000,date
2017-10-14 00:00:00,969.0000,1871.0000,27.0000,2867.0000,date
2017-10-15 00:00:00,1101.0000,1887.0000,25.0000,3013.0000,date
2017-10-16 00:00:00,1365.0000,1490.0000,66.0000,2921.0000,date
2017-10-17 00:00:00,1191.0000,1609.0000,71.0000,2871.0000,date
2017-10-18 00:00:00,1115.0000,1665.0000,60.0000,2840.0000,date
2017-10-19 00:00:00,1133.0000,1704.0000,49.0000,2886.0000,date
2017-10-20 00:00:00,1015.0000,1668.0000,101.0000,2784.0000,date
2017-10-21 00:00:00,959.0000,1848.0000,48.0000,2855.0000,date
2017-10-22 00:00:00,1197.0000,1983.0000,48.0000,3228.0000,date
2017-10-23 00:00:00,1446.0000,1657.0000,39.0000,3142.0000,date
2017-10-24 00:00:00,1274.0000,1750.0000,96.0000,3120.0000,date
2017-10-25 00:00:00,1119.0000,1679.0000,91.0000,2889.0000,date
2017-10-26 00:00:00,1232.0000,1518.0000,58.0000,2808.0000,date
2017-10-27 00:00:00,1067.0000,2868.0000,84.0000,4019.0000,date
2017-10-28 00:00:00,1006.0000,2588.0000,89.0000,3683.0000,date
2017-10-29 00:00:00,1158.0000,2155.0000,47.0000,3360.0000,date
2017-10-30 00:00:00,1290.0000,1879.0000,57.0000,3226.0000,date
2017-10-31 00:00:00,1182.0000,1759.0000,99.0000,3040.0000,date
2017-11-01 00:00:00,1199.0000,1675.0000,56.0000,2930.0000,date
2017-11-02 00:00:00,1146.0000,1531.0000,47.0000,2724.0000,date
2017-11-03 00:00:00,1034.0000,1587.0000,74.0000,2695.0000,date
2017-11-04 00:00:00,919.0000,1832.0000,64.0000,2815.0000,date
2017-11-05 00:00:00,1064.0000,1936.0000,22.0000,3022.0000,date
2017-11-06 00:00:00,1427.0000,1782.0000,48.0000,3257.0000,date
2017-11-07 00:00:00,1237.0000,1737.0000,54.0000,3028.0000,date
2017-11-08 00:00:00,1136.0000,1845.0000,28.0000,3009.0000,date
2017-11-09 00:00:00,1053.0000,1908.0000,62.0000,3023.0000,date
2017-11-10 00:00:00,1131.0000,3007.0000,73.0000,4211.0000,date
2017-11-11 00:00:00,922.0000,2276.0000,44.0000,3242.0000,date
2017-11-12 00:00:00,1160.0000,2140.0000,50.0000,3350.0000,date
2017-11-13 00:00:00,1389.0000,1776.0000,108.0000,3273.0000,date
2017-11-14 00:00:00,1286.0000,1516.0000,118.0000,2920.0000,date
2017-11-15 00:00:00,1144.0000,1463.0000,112.0000,2719.0000,date
2017-11-16 00:00:00,1106.0000,1547.0000,96.0000,2749.0000,date
2017-11-17 00:00:00,1125.0000,2048.0000,107.0000,3280.0000,date
2017-11-18 00:00:00,929.0000,2118.0000,72.0000,3119.0000,date
2017-11-19 00:00:00,1110.0000,2002.0000,31.0000,3143.0000,date
2017-11-20 00:00:00,1270.0000,1828.0000,103.0000,3201.0000,date
2017-11-21 00:00:00,1136.0000,1803.0000,71.0000,3010.0000,date
2017-11-22 00:00:00,1082.0000,1741.0000,25.0000,2848.0000,date
2017-11-23 00:00:00,1133.0000,1580.0000,61.0000,2774.0000,date
2017-11-24 00:00:00,1054.0000,1674.0000,53.0000,2781.0000,date
2017-11-25 00:00:00,894.0000,1660.0000,44.0000,2598.0000,date
2017-11-26 00:00:00,1086.0000,1860.0000,52.0000,2998.0000,date
2017-11-27 00:00:00,1293.0000,1864.0000,113.0000,3270.0000,date
2017-11-28 00:00:00,1145.0000,1681.0000,123.0000,2949.0000,date
2017-11-29 00:00:00,1117.0000,1467.0000,78.0000,2662.0000,date
2017-11-30 00:00:00,1077.0000,1195.0000,67.0000,2339.0000,date
2017-12-01 00:00:00,1018.0000,1189.0000,63.0000,2270.0000,date
2017-12-02 00:00:00,948.0000,1268.0000,56.0000,2272.0000,date
2017-12-03 00:00:00,1136.0000,1538.0000,47.0000,2721.0000,date
2017-12-04 00:00:00,1365.0000,1664.0000,74.0000,3103.0000,date
2017-12-05 00:00:00,1145.0000,1743.0000,46.0000,2934.0000,date
2017-12-06 00:00:00,1170.0000,1424.0000,65.0000,2659.0000,date
2017-12-07 00:00:00,1143.0000,1570.0000,85.0000,2798.0000,date
2017-12-08 00:00:00,1048.0000,1443.0000,52.0000,2543.0000,date
2017-12-09 00:00:00,961.0000,2893.0000,47.0000,3901.0000,date
2017-12-10 00:00:00,1136.0000,2777.0000,47.0000,3960.0000,date
2017-12-11 00:00:00,1286.0000,2642.0000,85.0000,4013.0000,date
2017-12-12 00:00:00,1129.0000,2281.0000,55.0000,3465.0000,date
2017-12-13 00:00:00,1166.0000,2270.0000,36.0000,3472.0000,date
2017-12-14 00:00:00,1163.0000,1853.0000,78.0000,3094.0000,date
2017-12-15 00:00:00,1067.0000,1823.0000,85.0000,2975.0000,date
2017-12-16 00:00:00,938.0000,2756.0000,125.0000,3819.0000,date
2017-12-17 00:00:00,1048.0000,2976.0000,56.0000,4080.0000,date
2017-12-18 00:00:00,1252.0000,2084.0000,103.0000,3439.0000,date
2017-12-19 00:00:00,1146.0000,1996.0000,87.0000,3229.0000,date
2017-12-20 00:00:00,1142.0000,2385.0000,102.0000,3629.0000,date
2017-12-21 00:00:00,1112.0000,1707.0000,89.0000,2908.0000,date
2017-12-22 00:00:00,1190.0000,2296.0000,108.0000,3594.0000,date
2017-12-23 00:00:00,1063.0000,3060.0000,105.0000,4228.0000,date
2017-12-24 00:00:00,1212.0000,4115.0000,65.0000,5392.0000,date
2017-12-25 00:00:00,1523.0000,3934.0000,66.0000,5523.0000,date
2017-12-26 00:00:00,1676.0000,2450.0000,53.0000,4179.0000,date
2017-12-27 00:00:00,1410.0000,2439.0000,56.0000,3905.0000,date
2017-12-28 00:00:00,1266.0000,2473.0000,93.0000,3832.0000,date
2017-12-29 00:00:00,1147.0000,2364.0000,48.0000,3559.0000,date
2017-12-30 00:00:00,1069.0000,2070.0000,57.0000,3196.0000,date
2017-12-31 00:00:00,1086.0000,2187.0000,20.0000,3293.0000,date
2018-01-01 00:00:00,1150.0000,2044.0000,137.0000,3331.0000,date
2018-01-02 00:00:00,1431.0000,1665.0000,63.0000,3159.0000,date
2018-01-03 00:00:00,1341.0000,2207.0000,76.0000,3624.0000,date
2018-01-04 00:00:00,1284.0000,2209.0000,95.0000,3588.0000,date
2018-01-05 00:00:00,1169.0000,2342.0000,119.0000,3630.0000,date
2018-01-06 00:00:00,1118.0000,2313.0000,48.0000,3479.0000,date
2018-01-07 00:00:00,1257.0000,2449.0000,36.0000,3742.0000,date
2018-01-08 00:00:00,1480.0000,2125.0000,104.0000,3709.0000,date
2018-01-09 00:00:00,1333.0000,2304.0000,73.0000,3710.0000,date
2018-01-10 00:00:00,1239.0000,2029.0000,36.0000,3304.0000,date
2018-01-11 00:00:00,1227.0000,1617.0000,104.0000,2948.0000,date
2018-01-12 00:00:00,1194.0000,1715.0000,118.0000,3027.0000,date
2018-01-13 00:00:00,992.0000,1689.0000,49.0000,2730.0000,date
2018-01-14 00:00:00,1170.0000,1762.0000,44.0000,2976.0000,date
2018-01-15 00:00:00,1532.0000,1643.0000,67.0000,3242.0000,date
2018-01-16 00:00:00,1145.0000,1627.0000,75.0000,2847.0000,date
2018-01-17 00:00:00,1335.0000,1740.0000,81.0000,3156.0000,date
2018-01-18 00:00:00,1278.0000,1734.0000,55.0000,3067.0000,date
2018-01-19 00:00:00,1247.0000,1881.0000,66.0000,3194.0000,date
2018-01-20 00:00:00,1045.0000,1617.0000,48.0000,2710.0000,date
2018-01-21 00:00:00,1175.0000,1803.0000,40.0000,3018.0000,date
2018-01-22 00:00:00,1446.0000,1700.0000,68.0000,3214.0000,date
2018-01-23 00:00:00,1360.0000,1637.0000,57.0000,3054.0000,date
2018-01-24 00:00:00,1254.0000,1586.0000,45.0000,2885.0000,date
2018-01-25 00:00:00,1202.0000,1443.0000,73.0000,2718.0000,date
2018-01-26 00:00:00,1154.0000,1568.0000,174.0000,2896.0000,date
2018-01-27 00:00:00,1010.0000,1647.0000,28.0000,2685.0000,date
2018-01-28 00:00:00,1241.0000,1841.0000,37.0000,3119.0000,date
2018-01-29 00:00:00,1481.0000,1793.0000,57.0000,3331.0000,date
2018-01-30 00:00:00,1374.0000,1980.0000,83.0000,3437.0000,date
2018-01-31 00:00:00,1230.0000,2029.0000,70.0000,3329.0000,date
2018-02-01 00:00:00,1162.0000,1741.0000,108.0000,3011.0000,date
2018-02-02 00:00:00,1180.0000,1642.0000,69.0000,2891.0000,date
2018-02-03 00:00:00,1067.0000,1596.0000,80.0000,2743.0000,date
2018-02-04 00:00:00,1238.0000,1735.0000,46.0000,3019.0000,date
2018-02-05 00:00:00,1477.0000,1602.0000,93.0000,3172.0000,date
2018-02-06 00:00:00,1297.0000,1469.0000,68.0000,2834.0000,date
2018-02-07 00:00:00,1179.0000,1657.0000,72.0000,2908.0000,date
2018-02-08 00:00:00,1216.0000,1821.0000,99.0000,3136.0000,date
2018-02-09 00:00:00,1162.0000,1629.0000,151.0000,2942.0000,date
2018-02-10 00:00:00,1004.0000,1526.0000,35.0000,2565.0000,date
2018-02-11 00:00:00,1208.0000,1646.0000,41.0000,2895.0000,date
2018-02-12 00:00:00,1365.0000,1690.0000,96.0000,3151.0000,date
2018-02-13 00:00:00,1252.0000,1721.0000,106.0000,3079.0000,date
2018-02-14 00:00:00,1224.0000,1802.0000,76.0000,3102.0000,date
2018-02-15 00:00:00,1046.0000,1565.0000,16.0000,2627.0000,date
2018-02-16 00:00:00,780.0000,1775.0000,34.0000,2589.0000,date
2018-02-17 00:00:00,838.0000,1790.0000,43.0000,2671.0000,date
2018-02-18 00:00:00,1133.0000,1564.0000,49.0000,2746.0000,date
2018-02-19 00:00:00,1368.0000,1255.0000,71.0000,2694.0000,date
2018-02-20 00:00:00,1181.0000,1636.0000,23.0000,2840.0000,date
2018-02-21 00:00:00,1220.0000,1414.0000,33.0000,2667.0000,date
2018-02-22 00:00:00,1217.0000,1357.0000,201.0000,2775.0000,date
2018-02-23 00:00:00,1126.0000,1424.0000,29.0000,2579.0000,date
2018-02-24 00:00:00,527.0000,1555.0000,16.0000,2098.0000,date
2018-02-25 00:00:00,896.0000,1239.0000,17.0000,2152.0000,date
2018-02-26 00:00:00,1426.0000,1511.0000,72.0000,3009.0000,date
2018-02-27 00:00:00,1432.0000,1660.0000,162.0000,3254.0000,date
2018-02-28 00:00:00,1269.0000,1691.0000,102.0000,3062.0000,date
2018-03-01 00:00:00,1231.0000,1779.0000,44.0000,3054.0000,date
2018-03-02 00:00:00,1265.0000,1598.0000,73.0000,2936.0000,date
2018-03-03 00:00:00,1104.0000,1989.0000,36.0000,3129.0000,date
2018-03-04 00:00:00,1282.0000,2024.0000,15.0000,3321.0000,date
2018-03-05 00:00:00,1406.0000,1959.0000,115.0000,3480.0000,date
2018-03-06 00:00:00,1148.0000,1770.0000,127.0000,3045.0000,date
2018-03-07 00:00:00,1160.0000,1733.0000,153.0000,3046.0000,date
2018-03-08 00:00:00,1170.0000,1645.0000,90.0000,2905.0000,date
2018-03-09 00:00:00,532.0000,1505.0000,111.0000,2148.0000,date
2018-03-10 00:00:00,800.0000,1987.0000,29.0000,2816.0000,date
2018-03-11 00:00:00,1250.0000,1406.0000,39.0000,2695.0000,date
2018-03-12 00:00:00,1512.0000,1873.0000,100.0000,3485.0000,date
2018-03-13 00:00:00,1304.0000,1792.0000,89.0000,3185.0000,date
2018-03-14 00:00:00,1403.0000,2014.0000,73.0000,3490.0000,date
2018-03-15 00:00:00,1238.0000,1324.0000,63.0000,2625.0000,date
2018-03-16 00:00:00,1166.0000,1620.0000,86.0000,2872.0000,date
2018-03-17 00:00:00,1083.0000,1997.0000,54.0000,3134.0000,date
2018-03-18 00:00:00,1284.0000,1897.0000,28.0000,3209.0000,date
2018-03-19 00:00:00,1531.0000,1796.0000,73.0000,3400.0000,date
2018-03-20 00:00:00,1337.0000,1780.0000,59.0000,3176.0000,date
2018-03-21 00:00:00,1317.0000,1872.0000,111.0000,3300.0000,date
2018-03-22 00:00:00,1320.0000,1679.0000,134.0000,3133.0000,date
2018-03-23 00:00:00,1262.0000,1709.0000,62.0000,3033.0000,date
2018-03-24 00:00:00,1157.0000,1906.0000,95.0000,3158.0000,date
2018-03-25 00:00:00,1420.0000,1676.0000,25.0000,3121.0000,date
2018-03-26 00:00:00,1562.0000,2171.0000,63.0000,3796.0000,date
2018-03-27 00:00:00,1332.0000,2349.0000,176.0000,3857.0000,date
2018-03-28 00:00:00,1256.0000,1905.0000,141.0000,3302.0000,date
2018-03-29 00:00:00,1364.0000,1741.0000,89.0000,3194.0000,date
2018-03-30 00:00:00,1396.0000,3510.0000,69.0000,4975.0000,date
2018-03-31 00:00:00,1296.0000,1761.0000,22.0000,3079.0000,date
2018-04-01 00:00:00,1567.0000,2028.0000,42.0000,3637.0000,date
2018-04-02 00:00:00,1770.0000,1954.0000,65.0000,3789.0000,date
2018-04-03 00:00:00,1685.0000,2006.0000,101.0000,3792.0000,date
2018-04-04 00:00:00,1663.0000,2025.0000,86.0000,3774.0000,date
2018-04-05 00:00:00,1582.0000,2172.0000,81.0000,3835.0000,date
2018-04-06 00:00:00,1474.0000,1982.0000,54.0000,3510.0000,date
2018-04-07 00:00:00,1359.0000,1773.0000,91.0000,3223.0000,date
2018-04-08 00:00:00,1508.0000,1703.0000,110.0000,3321.0000,date
2018-04-09 00:00:00,1011.0000,1796.0000,127.0000,2934.0000,date
2018-04-10 00:00:00,1003.0000,2300.0000,71.0000,3374.0000,date
2018-04-11 00:00:00,1462.0000,1894.0000,168.0000,3524.0000,date
2018-04-12 00:00:00,1475.0000,1465.0000,87.0000,3027.0000,date
2018-04-13 00:00:00,1503.0000,1382.0000,118.0000,3003.0000,date
2018-04-14 00:00:00,1331.0000,1471.0000,139.0000,2941.0000,date
2018-04-15 00:00:00,1572.0000,1680.0000,90.0000,3342.0000,date
2018-04-16 00:00:00,1716.0000,1659.0000,97.0000,3472.0000,date
2018-04-17 00:00:00,1505.0000,1586.0000,106.0000,3197.0000,date
2018-04-18 00:00:00,1555.0000,1707.0000,133.0000,3395.0000,date
2018-04-19 00:00:00,1524.0000,1609.0000,134.0000,3267.0000,date
2018-04-20 00:00:00,1509.0000,1721.0000,129.0000,3359.0000,date
2018-04-21 00:00:00,1250.0000,1890.0000,51.0000,3191.0000,date
2018-04-22 00:00:00,1574.0000,1896.0000,84.0000,3554.0000,date
2018-04-23 00:00:00,1745.0000,1624.0000,80.0000,3449.0000,date
2018-04-24 00:00:00,1625.0000,1636.0000,143.0000,3404.0000,date
2018-04-25 00:00:00,1466.0000,1720.0000,137.0000,3323.0000,date
2018-04-26 00:00:00,1272.0000,1605.0000,93.0000,2970.0000,date
2018-04-27 00:00:00,1440.0000,1494.0000,76.0000,3010.0000,date
2018-04-28 00:00:00,1309.0000,1845.0000,48.0000,3202.0000,date
2018-04-29 00:00:00,885.0000,1947.0000,74.0000,2906.0000,date
2018-04-30 00:00:00,1230.0000,1669.0000,89.0000,2988.0000,date
2018-05-01 00:00:00,1712.0000,1388.0000,60.0000,3160.0000,date
2018-05-02 00:00:00,1668.0000,1500.0000,85.0000,3253.0000,date
2018-05-03 00:00:00,1573.0000,1469.0000,80.0000,3122.0000,date
2018-05-04 00:00:00,1486.0000,1468.0000,69.0000,3023.0000,date
2018-05-05 00:00:00,1413.0000,1632.0000,43.0000,3088.0000,date
2018-05-06 00:00:00,1507.0000,1239.0000,33.0000,2779.0000,date
2018-05-07 00:00:00,1669.0000,1400.0000,57.0000,3126.0000,date
2018-05-08 00:00:00,1682.0000,1522.0000,90.0000,3294.0000,date
2018-05-09 00:00:00,1666.0000,1029.0000,119.0000,2814.0000,date
2018-05-10 00:00:00,1569.0000,1375.0000,137.0000,3081.0000,date
2018-05-11 00:00:00,1553.0000,1665.0000,110.0000,3328.0000,date
2018-05-12 00:00:00,1252.0000,1014.0000,59.0000,2325.0000,date
2018-05-13 00:00:00,1390.0000,1347.0000,42.0000,2779.0000,date
2018-05-14 00:00:00,1671.0000,1561.0000,91.0000,3323.0000,date
2018-05-15 00:00:00,1590.0000,1402.0000,193.0000,3185.0000,date
2018-05-16 00:00:00,1524.0000,1269.0000,131.0000,2924.0000,date
2018-05-17 00:00:00,1547.0000,1381.0000,131.0000,3059.0000,date
2018-05-18 00:00:00,633.0000,1314.0000,114.0000,2061.0000,date
2018-05-19 00:00:00,1063.0000,1562.0000,80.0000,2705.0000,date
2018-05-20 00:00:00,1611.0000,1421.0000,65.0000,3097.0000,date
2018-05-21 00:00:00,1848.0000,1464.0000,114.0000,3426.0000,date
2018-05-22 00:00:00,1565.0000,1289.0000,35.0000,2889.0000,date
2018-05-23 00:00:00,1768.0000,1202.0000,67.0000,3037.0000,date
2018-05-24 00:00:00,1559.0000,1164.0000,56.0000,2779.0000,date
2018-05-25 00:00:00,1513.0000,1189.0000,74.0000,2776.0000,date
2018-05-26 00:00:00,1356.0000,1463.0000,57.0000,2876.0000,date
2018-05-27 00:00:00,1557.0000,1508.0000,42.0000,3107.0000,date
2018-05-28 00:00:00,2731.0000,1505.0000,99.0000,4335.0000,date
2018-05-29 00:00:00,1589.0000,1413.0000,101.0000,3103.0000,date
2018-05-30 00:00:00,1554.0000,1361.0000,115.0000,3030.0000,date
2018-05-31 00:00:00,1529.0000,1131.0000,202.0000,2862.0000,date
2018-06-01 00:00:00,1562.0000,1184.0000,65.0000,2811.0000,date
2018-06-02 00:00:00,1263.0000,539.0000,61.0000,1863.0000,date
2018-06-03 00:00:00,1505.0000,1070.0000,52.0000,2627.0000,date
2018-06-04 00:00:00,1690.0000,1338.0000,110.0000,3138.0000,date
2018-06-05 00:00:00,1493.0000,1030.0000,62.0000,2585.0000,date
2018-06-06 00:00:00,1437.0000,1472.0000,81.0000,2990.0000,date
2018-06-07 00:00:00,1752.0000,1365.0000,124.0000,3241.0000,date
2018-06-08 00:00:00,1590.0000,1473.0000,130.0000,3193.0000,date
2018-06-09 00:00:00,1349.0000,1028.0000,57.0000,2434.0000,date
2018-06-10 00:00:00,1492.0000,1226.0000,22.0000,2740.0000,date
2018-06-11 00:00:00,1656.0000,1045.0000,56.0000,2757.0000,date
2018-06-12 00:00:00,1429.0000,1049.0000,73.0000,2551.0000,date
2018-06-13 00:00:00,1397.0000,679.0000,59.0000,2135.0000,date
2018-06-14 00:00:00,1677.0000,1150.0000,135.0000,2962.0000,date
2018-06-15 00:00:00,1528.0000,1075.0000,106.0000,2709.0000,date
2018-06-16 00:00:00,1435.0000,1250.0000,55.0000,2740.0000,date
2018-06-17 00:00:00,1470.0000,1181.0000,33.0000,2684.0000,date
2018-06-18 00:00:00,1673.0000,1418.0000,117.0000,3208.0000,date
2018-06-19 00:00:00,1516.0000,1671.0000,100.0000,3287.0000,date
2018-06-20 00:00:00,1486.0000,1274.0000,80.0000,2840.0000,date
2018-06-21 00:00:00,1519.0000,1195.0000,212.0000,2926.0000,date
2018-06-22 00:00:00,1512.0000,995.0000,140.0000,2647.0000,date
2018-06-23 00:00:00,1359.0000,1079.0000,40.0000,2478.0000,date
2018-06-24 00:00:00,1420.0000,1130.0000,50.0000,2600.0000,date
2018-06-25 00:00:00,1680.0000,1291.0000,79.0000,3050.0000,date
2018-06-26 00:00:00,1605.0000,1465.0000,58.0000,3128.0000,date
2018-06-27 00:00:00,1406.0000,1491.0000,88.0000,2985.0000,date
2018-06-28 00:00:00,1324.0000,1003.0000,100.0000,2427.0000,date
2018-06-29 00:00:00,1444.0000,1339.0000,72.0000,2855.0000,date
2018-06-30 00:00:00,1259.0000,1286.0000,22.0000,2567.0000,date
2018-07-01 00:00:00,1530.0000,1678.0000,99.0000,3307.0000,date
2018-07-02 00:00:00,1654.0000,1684.0000,118.0000,3456.0000,date
2018-07-03 00:00:00,1555.0000,1596.0000,90.0000,3241.0000,date
2018-07-04 00:00:00,1477.0000,1474.0000,98.0000,3049.0000,date
2018-07-05 00:00:00,1467.0000,1303.0000,132.0000,2902.0000,date
2018-07-06 00:00:00,655.0000,1384.0000,84.0000,2123.0000,date
2018-07-07 00:00:00,1049.0000,1416.0000,24.0000,2489.0000,date
2018-07-08 00:00:00,1570.0000,1471.0000,35.0000,3076.0000,date
2018-07-09 00:00:00,1796.0000,1355.0000,169.0000,3320.0000,date
2018-07-10 00:00:00,1709.0000,1497.0000,120.0000,3326.0000,date
2018-07-11 00:00:00,1610.0000,1388.0000,70.0000,3068.0000,date
2018-07-12 00:00:00,1551.0000,1501.0000,72.0000,3124.0000,date
2018-07-13 00:00:00,1571.0000,1315.0000,46.0000,2932.0000,date
2018-07-14 00:00:00,1351.0000,1063.0000,47.0000,2461.0000,date
2018-07-15 00:00:00,1454.0000,979.0000,43.0000,2476.0000,date
2018-07-16 00:00:00,1785.0000,1438.0000,58.0000,3281.0000,date
2018-07-17 00:00:00,1495.0000,1567.0000,91.0000,3153.0000,date
2018-07-18 00:00:00,1560.0000,1452.0000,103.0000,3115.0000,date
2018-07-19 00:00:00,1562.0000,1113.0000,113.0000,2788.0000,date
2018-07-20 00:00:00,1457.0000,1444.0000,72.0000,2973.0000,date
2018-07-21 00:00:00,1316.0000,1706.0000,31.0000,3053.0000,date
2018-07-22 00:00:00,1495.0000,1853.0000,19.0000,3367.0000,date
2018-07-23 00:00:00,1769.0000,1687.0000,26.0000,3482.0000,date
